Ano,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Obs
2015,513,"UNIVERSIDADE VALE DO RIO DOCE",UNIVALE,Universidade,Privada,40044,2,DIREITO,"Educação Presencial",3127701,"GOVERNADOR VALADARES",MG,155,129,"50,99457364341085","30,02170542635659","0,8453507423400879",61,"0,4728682041168213","-0,8967530727386475","1,9956333485753635","4,838945388793945","2,3277423420463204","4,539212703704834","2,6348194591456298","4,201171398162842","2,533897802607203",29,"0,4827586206896552","1,943573667711599","0,20689655172413793","1,2183908045977008","0,7931034482758621","3,862068965517242","1,8553927323271484",2,
2015,514,"CENTRO UNIVERSITÁRIO DE BARRA MANSA",UBM,"Centro Universitário",Privada,10392,2,DIREITO,"Educação Presencial",3300407,"BARRA MANSA",RJ,94,88,"62,34545454545452","44,09659090909089","2,7709131240844727",58,"0,6590909361839294","0,5230594277381897","2,7716067831916664","5,310285568237305","3,412568492222339","5,153219699859619","3,6289665214434","4,821834564208984","3,3847953233959704",36,"0,8055555555555556","3,851010101010101","0,25","1,4722222222222219","0,5277777777777778","2,4027777777777777","2,7361232692501463",3,
2015,514,"CENTRO UNIVERSITÁRIO DE BARRA MANSA",UBM,"Centro Universitário",Privada,46986,2,DIREITO,"Educação Presencial",3300407,"BARRA MANSA",RJ,41,36,"69,7638888888889","49,486111111111114","3,6320433616638184",22,"0,6111111044883728","1,5871535539627075","3,353168625761839","5,099527835845947","2,927493148719995","4,733627796173096","2,9495995744441017","4,172685146331787","2,49484460534077",32,"0,8125","3,892045454545454","0,25","1,4722222222222219","0,5625","2,59375","3,0366987637833733",4,
2015,515,"CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI",UNIAN,"Centro Universitário",Privada,20441,2,DIREITO,"Educação Presencial",3303302,NITEROI,RJ,126,93,"55,64946236559141","38,69999999999998","1,9381593465805054",48,"0,5161290168762207","-0,40158942341804504","2,2662562917677973","5,548125743865967","3,959976189120022","5,321723937988281","3,901794020754342","5,141170501708984","3,8225885941783804",24,"0,625","2,7840909090909087","0,2916666666666667","1,7175925925925921","0,75","3,6250000000000004","2,5067949085817154",3,
2015,516,"CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS",UNIMSB,"Centro Universitário",Privada,10435,2,DIREITO,"Educação Presencial",3304557,"RIO DE JANEIRO",RJ,160,136,"47,9110294117647","29,152941176470588","0,6304667592048645",41,"0,3014705777168274","-1,6611613035202026","1,5778595368295698","5,0615081787109375","2,8399879453030197","4,78227424621582","3,0283637020583716","4,6544389724731445","3,1553045113241525",20,"0,55","2,3409090909090913","0,2","1,1777777777777778","0,85","4,175000000000001","1,7870039319999198",2,
2015,517,"FACULDADE DE EDUCAÇÃO SÃO LUÍS",FESL,Faculdade,Privada,21095,2,DIREITO,"Educação Presencial",3524303,JABOTICABAL,SP,21,21,"65,07619047619048","53,88571428571428","3,9020485877990723",7,"0,3333333432674408","4,310771942138672","4,841714130571261","5,357456684112549","3,5211364910186256","4,962698459625244","3,3204909951538197","4,3202948570251465","2,6972099844133686",34,"0,7647058823529411","3,609625668449197","0,14705882352941177","0,8660130718954246","0,7058823529411765","3,382352941176471","3,6268500559604164",4,
2015,518,"CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL",UDF,"Centro Universitário",Privada,10480,2,DIREITO,"Educação Presencial",5300108,BRASILIA,DF,497,456,"57,87500000000001","42,32390350877194","2,405850887298584",180,"0,3947368562221527","-0,2944512367248535","2,3248107746160307","4,899387359619141","2,4668542475850823","4,12477970123291","1,9638053591322735","4,20328950881958","2,5368016242050855",67,"0,8208955223880597","3,9416553595658073","0,44776119402985076","2,636815920398009","0,7313432835820896","3,522388059701493","2,5968039702106984",3,
2015,519,"UNIVERSIDADE CATÓLICA DO SALVADOR",UCSAL,Universidade,Privada,10493,2,DIREITO,"Educação Presencial",2927408,SALVADOR,BA,637,508,"58,11220472440947","38,34389763779534","2,0002615451812744",280,"0,5511810779571533","-0,1501384675502777","2,403682368659453","4,6631293296813965","1,9230879822770497","3,9519433975219727","1,6839637536315466","3,763911247253418","1,9344364543226968",122,"0,7950819672131147","3,789120715350224","0,26229508196721313","1,5446265938069215","0,4426229508196721","1,9344262295081969","2,1790918457129065",3,
2015,521,"UNIVERSIDADE DE MOGI DAS CRUZES",UMC,Universidade,Privada,10597,2,DIREITO,"Educação Presencial",3530607,"MOGI DAS CRUZES",SP,210,170,"57,97117647058822","41,788235294117634","2,353851795196533",78,"0,4588235318660736","0,04060199856758118","2,507928200108381","5,217416763305664","3,1988237012638887","5,1136393547058105","3,564881447322402","4,763979434967041","3,305478894244086",60,"0,7166666666666667","3,3257575757575757","0,3","1,7666666666666664","0,8","3,9000000000000004","2,656269869576072",3,
2015,521,"UNIVERSIDADE DE MOGI DAS CRUZES",UMC,Universidade,Privada,72753,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,255,183,"54,3180327868852","37,18360655737706","1,7263309955596924",61,"0,3333333432674408","-0,6264697313308716","2,1433519330231867","5,828405380249023","4,6050616118591705","5,73965311050415","4,578468817144529","5,36855411529541","4,134319922301527",38,"0,8421052631578947","4,066985645933014","0,34210526315789475","2,014619883040935","0,8157894736842105","3,986842105263158",,"Curso não reconhecido até 31/12/2015",
2015,526,"UNIVERSIDADE BRAZ CUBAS",UBC,Universidade,Privada,10735,2,DIREITO,"Educação Presencial",3530607,"MOGI DAS CRUZES",SP,194,174,"58,196551724137954","39,0522988505747","2,0775527954101563",83,"0,477011501789093","0,025961417704820633","2,4999266493310506","5,672284126281738","4,245736380765999","5,6166791915893555","4,3793600757230084","5,424740791320801","4,211348987254629",43,"0,8604651162790697","4,175475687103594","0,3023255813953488","1,7803617571059427","0,6744186046511628","3,2093023255813957","2,754079457890131",3,
2015,527,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS","PUC GOIÁS",Universidade,Privada,10792,2,DIREITO,"Educação Presencial",5208707,GOIANIA,GO,1409,1169,"59,3571428571428","39,708639863130905","2,1927857398986816",742,"0,6347305178642273","-0,2298145443201065","2,360136816745329","4,686939239501953","1,9778883450154368","4,494428634643555","2,562308965008219","4,172672748565674","2,4948276086362347",297,"0,7239057239057239","3,368533823079278","0,21212121212121213","1,249158249158249","0,5050505050505051","2,277777777777778","2,2142799056210927",3,
2015,528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO",PUC-RIO,Universidade,Privada,10868,2,DIREITO,"Educação Presencial",3304557,"RIO DE JANEIRO",RJ,319,297,"65,38013468013469","47,32457912457917","3,229915142059326",229,"0,7710437774658203","-0,7472352385520935","2,0773496789296644","5,092257022857666","2,9107588060801595","5,2380242347717285","3,766274695096765","5,202597618103027","3,9068020353945916",133,"0,8721804511278195","4,244702665755297","0,5112781954887218","3,0108604845446942","0,2556390977443609","0,9060150375939848","2,7152790125658632",3,
2015,532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL",UNIJUI,Universidade,Privada,10976,2,DIREITO,"Educação Presencial",4310207,IJUI,RS,137,133,"60,79849624060148","39,81278195488722","2,2617340087890625",78,"0,5864661931991577","0,13978174328804016","2,562133137118906","5,304450035095215","3,3991375579866157","5,237650394439697","3,7656694051404864","5,124373912811279","3,7995613281303378",67,"0,9552238805970149","4,735413839891452","0,208955223880597","1,2305140961857375","0,8507462686567164","4,179104477611941","2,7404672082993233",3,
2015,532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL",UNIJUI,Universidade,Privada,10991,2,DIREITO,"Educação Presencial",4317202,"SANTA ROSA",RS,73,70,"55,71857142857141","35,95285714285713","1,6543940305709839",42,"0,6000000238418579","-0,24699142575263977","2,3507490957070063","5,502552509307861","3,8550858386832636","5,495433807373047","4,183050028295761","5,441226482391357","4,233950028250484",49,"0,9387755102040817","4,63821892393321","0,2653061224489796","1,562358276643991","0,8367346938775511","4,102040816326531","2,647646901650023",3,
2015,532,"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL",UNIJUI,Universidade,Privada,58054,2,DIREITO,"Educação Presencial",4321907,"TRES PASSOS",RS,49,48,"63,53333333333333","40,10208333333333","2,402122735977173",28,"0,5833333134651184","0,4057428240776062","2,7074894663984637","5,435564994812012","3,700908854352724","5,301767826080322","3,869482809070393","5,159722328186035","3,8480222013569514",46,"0,9782608695652174","4,871541501976284","0,21739130434782608","1,2801932367149758","0,8913043478260869","4,4021739130434785","2,882846361632523",3,
2015,533,"FACULDADES INTEGRADAS DE ITAPETININGA",FII,Faculdade,Privada,11108,2,DIREITO,"Educação Presencial",3522307,ITAPETININGA,SP,90,83,"53,344578313253","31,175903614457837","1,060446858406067",47,"0,5662650465965271","-1,0891519784927368","1,890481126247219","4,870720386505127","2,400874975210719","3,920689105987549","1,6333595059475141","3,412966251373291","1,4533087778892226",15,"0,7333333333333333","3,424242424242424","0,06666666666666667","0,3925925925925926","0,6666666666666666","3,166666666666667","1,725031154460221",2,
2015,544,"FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA",FACHI,Faculdade,Privada,50063,2,DIREITO,"Educação Presencial",3131703,ITABIRA,MG,94,84,"57,35595238095242","41,391666666666666","2,287693500518799",49,"0,5833333134651184","0,1698499172925949","2,5785663663284804","5,275984764099121","3,333622518753428","5,0868048667907715","3,521433363675036","4,51713752746582","2,96707123835309",22,"0,8636363636363636","4,194214876033058","0,18181818181818182","1,0707070707070705","0,8181818181818182",4,"2,6354792426763534",3,
2015,546,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO",PUCSP,Universidade,Privada,11221,2,DIREITO,"Educação Presencial",3550308,"SAO PAULO",SP,621,574,"64,57473867595816","41,690940766550504","2,6098217964172363",357,"0,6219512224197388","-0,2854684293270111","2,3297201692767056","4,922824382781982","2,5207963826251256","4,270756721496582","2,20015873420282","4,444879531860352","2,868009214567248",297,"0,9494949494949495","4,701561065197429","0,6296296296296297","3,7078189300411513","0,7912457912457912","3,851851851851852","2,9058131225863697",3,
2015,547,"UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO",UERJ,Universidade,Estadual,11318,2,DIREITO,"Educação Presencial",3304557,"RIO DE JANEIRO",RJ,241,199,"69,78090452261307","57,09497487437183","4,426398277282715",130,"0,6532663106918335","-0,1777127981185913","2,3886121055147393","4,815473556518555","2,2737200911213935","4,182243347167969","2,05684552830464","4,521243572235107","2,972700416151236",170,"0,9588235294117647","4,75668449197861","0,8352941176470589","4,918954248366012","0,9941176470588236","4,96764705882353","3,536150689604881",4,
2015,548,"UNIVERSIDADE FEDERAL DO MARANHÃO",UFMA,Universidade,Federal,11448,2,DIREITO,"Educação Presencial",2111300,"SAO LUIS",MA,127,103,"63,03009708737862","48,1864077669903","3,2251064777374268",90,"0,8737863898277283","-3,3933658599853516","0,6311537438556056","3,5367255210876465",0,"2,518526077270508",0,"3,3560822010040283","1,3753236483060203",48,"0,9166666666666666","4,507575757575758","0,4583333333333333","2,699074074074073",1,5,"2,018237490033891",3,
2015,548,"UNIVERSIDADE FEDERAL DO MARANHÃO",UFMA,Universidade,Federal,11451,2,DIREITO,"Educação Presencial",2105302,IMPERATRIZ,MA,22,15,"69,19333333333334","49,92666666666666","3,6550040245056152",15,1,"-1,6532748937606812","1,5821697147339284","4,4907145500183105","1,5262619321910127","3,26052188873291","0,5644738030661333","2,7539682388305664","0,5498561392390956",20,"0,9","4,409090909090909","0,2","1,1777777777777778",1,5,"2,323548428455093",3,
2015,549,"UNIVERSIDADE FEDERAL DO ACRE",UFAC,Universidade,Federal,11537,2,DIREITO,"Educação Presencial",1200401,"RIO BRANCO",AC,51,47,"68,9936170212766","52,838297872340426","3,9506635665893555",28,"0,5957446694374084","0,6507720947265625","2,8414058847023895","4,472939968109131","1,4853523469180243","4,017847537994385","1,7906700420846369","3,9316811561584473","2,164440436127594",17,"0,5294117647058824","2,2192513368983957","0,23529411764705882","1,3856209150326795",1,5,"2,7889576995122627",3,
2015,550,"UNIVERSIDADE ESTADUAL DA PARAÍBA",UEPB,Universidade,Estadual,11600,2,DIREITO,"Educação Presencial",2504009,"CAMPINA GRANDE",PB,63,57,"66,09122807017543","51,84385964912281","3,729971170425415",34,"0,5964912176132202","1,099629521369934","3,086720980103026","3,9074792861938477","0,18390052636136384","3,5685737133026123","1,0632446938692002","3,3779032230377197","1,4052391557266182",46,"0,8478260869565217","4,100790513833992","0,3695652173913043","2,1763285024154584",1,5,"2,937440894084738",3,
2015,550,"UNIVERSIDADE ESTADUAL DA PARAÍBA",UEPB,Universidade,Estadual,11615,2,DIREITO,"Educação Presencial",2506301,GUARABIRA,PB,72,59,"63,22542372881355","40,28813559322034","2,409121036529541",22,"0,37288135290145874","0,11504722386598587","2,5486149225778525","4,131739616394043","0,7000531508534922","3,480194330215454","0,9201484350089212","3,4098901748657227","1,4490916340063005",32,"0,53125","2,2301136363636362","0,09375","0,5520833333333333",1,5,"2,1336491518500447",3,
2015,555,"UNIVERSIDADE DE FORTALEZA",UNIFOR,Universidade,Privada,11726,2,DIREITO,"Educação Presencial",2304400,FORTALEZA,CE,1581,1377,"56,98743645606397","37,401089324618724","1,8565912246704102",546,"0,3965141475200653","-0,31508585810661316","2,3135332869053413","5,009791374206543","2,720957689923211","5,06723690032959","3,489750603552835","4,939321994781494","3,545864593922907",239,"0,8284518828451883","3,98630658044884","0,18828451882845187","1,1087866108786608","0,6234309623430963","2,9288702928870296","2,333217124252896",3,
2015,568,"UNIVERSIDADE ESTADUAL DO MARANHÃO",UEMA,Universidade,Estadual,121376,2,DIREITO,"Educação Presencial",2111300,"SAO LUIS",MA,43,40,"68,42500000000001","49,702500000000015","3,600658416748047",38,"0,949999988079071","-1,941336750984192","1,4247345966062828","4,5660080909729","1,6995558836282751","3,7300379276275635","1,3246735950749162","3,3052380084991455","1,3056188555687385",19,"0,7894736842105263","3,755980861244019","0,15789473684210525","0,9298245614035084","0,3684210526315789","1,526315789473684",,"Curso não reconhecido até 31/12/2015",
2015,569,"UNIVERSIDADE FEDERAL DO PARÁ",UFPA,Universidade,Federal,11990,2,DIREITO,"Educação Presencial",1501402,BELEM,PA,223,183,"72,01693989071036","55,65245901639346","4,366042137145996",151,"0,8251366019248962","-0,4189753234386444","2,256754335313442","4,416780948638916","1,3560979876535937","3,047118902206421","0,21895013074726316","4,180913925170898","2,506125841116244",87,"0,896551724137931","4,38871473354232","0,5632183908045977","3,3167305236270743",1,5,"3,0400436299879274",4,
2015,570,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE",UFRN,Universidade,Federal,12317,2,DIREITO,"Educação Presencial",2408102,NATAL,RN,244,207,"72,29806763285028","59,39806763285023","4,768070220947266",144,"0,695652186870575","0,5323163270950317","2,776665977969437","4,606965065002441","1,7938215507559923","4,565158843994141","2,6768292070933186","4,399255275726318","2,805460688158651",114,"0,9035087719298246","4,429824561403509","0,5350877192982456","3,1510721247563342",1,5,"3,4438593911628006",4,
2015,570,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE",UFRN,Universidade,Federal,18852,2,DIREITO,"Educação Presencial",2402006,CAICO,RN,55,52,"69,42884615384615","55,001923076923084","4,193887710571289",34,"0,6538461446762085","1,282395601272583","3,186608551670248","4,911269187927246","2,4942012012773325","4,128854751586914","1,9704033284771167","3,808535575866699","1,9956141311385969",19,"0,6842105263157895","3,133971291866029","0,3684210526315789","2,1695906432748533",1,5,"3,2250525883781456",4,
2015,571,"UNIVERSIDADE FEDERAL DO PARANÁ",UFPR,Universidade,Federal,12566,2,DIREITO,"Educação Presencial",4106902,CURITIBA,PR,112,96,"61,92187499999999","48,88750000000002","3,2535758018493652",83,"0,8645833134651184","-1,5200999975204468","1,6549541011268487","4,680688858032227","1,9635026050283586","3,9648261070251465","1,7048223234641733","4,672723293304443","3,180371381916409",71,"0,8873239436619719","4,334186939820743","0,8169014084507042","4,810641627543035",1,5,"2,963622456480527",4,
2015,571,"UNIVERSIDADE FEDERAL DO PARANÁ",UFPR,Universidade,Federal,49470,2,DIREITO,"Educação Presencial",4106902,CURITIBA,PR,119,107,"64,05887850467292","50,901869158878505","3,549811363220215",94,"0,8785046935081482","-3,5465011596679688","0,5474603516536004","4,670090675354004","1,9391100617759325","4,12390661239624","1,9623917291450974","4,681676864624023","3,1926462711877814",75,"0,9066666666666666","4,448484848484848","0,8133333333333334","4,789629629629627",1,5,"2,652023201673755",3,
2015,572,"UNIVERSIDADE FEDERAL FLUMINENSE",UFF,Universidade,Federal,12699,2,DIREITO,"Educação Presencial",3303302,NITEROI,RJ,493,320,"69,05906250000002","51,379999999999995","3,8011879920959473",286,"0,893750011920929","-0,7490139007568359","2,0763775825299122","4,253368377685547","0,9799912223719548","3,060398578643799","0,24045143513167777","3,9854984283447266","2,2382211693562755",135,"0,9037037037037037","4,430976430976431","0,6888888888888889","4,056790123456789",1,5,"2,944288945814797",3,
2015,572,"UNIVERSIDADE FEDERAL FLUMINENSE",UFF,Universidade,Federal,52258,2,DIREITO,"Educação Presencial",3302403,MACAE,RJ,48,43,"70,10000000000001","46,29302325581396","3,3125221729278564",39,"0,9069767594337463","-2,261833667755127","1,249572669797529","3,762000799179077",0,"2,7028725147247314",0,"3,212599277496338","1,1786158838256942",30,"0,9666666666666667","4,803030303030304","0,7333333333333333","4,318518518518517",1,5,,"Curso não reconhecido até 31/12/2015",
